"doi";"is.referenced.by.count"
"10.1126/science.aaf8957";"731"
"10.1111/mec.14987";"30"
"10.1002/ecy.1748";"65"
"10.1073/pnas.1703928114";"89"
"10.1074/jbc.m113.516195";"55"
"10.1039/c4cc01919a";"8"
"10.1038/ncomms5081";"70"
"10.1016/j.ajpath.2017.06.017";"28"
"10.1038/s41591-020-0910-8";"79"
"10.7554/elife.29307";"58"
"10.1007/s00429-017-1572-2";"6"
"10.1093/jxb/erx196";"19"
"10.1016/j.jid.2017.09.024";"37"
"10.1038/s41467-017-02650-6";"53"
"10.1242/dev.174961";"13"
"10.1126/science.1223944";"230"
"10.1016/j.devcel.2014.04.008";"139"
"10.1371/journal.pgen.1003862";"54"
"10.1242/dev.102103";"116"
"10.1038/nrg3435";"218"
"10.1016/j.pbi.2012.09.006";"73"
"10.1093/bioinformatics/btu680";"33"
"10.1038/nbt.2435";"190"
"10.1111/tpj.12070";"40"
"10.1021/acs.est.9b03107";"45"
"10.1016/j.spasta.2017.11.006";"14"
"10.1136/thoraxjnl-2021-218436";"0"
"10.12688/f1000research.9466.1";"12"
"10.1111/cmi.13318";"5"
"10.1111/1462-2920.14523";"15"
"10.1007/978-1-4939-9048-1_10";"3"
"10.1016/j.ijmm.2017.08.004";"65"
"10.1016/j.cels.2020.11.006";"23"
"10.1111/dom.12512";"29"
"10.7554/elife.00659";"2"
"10.1111/1462-2920.13316";"62"
"10.1128/msystems.00264-18";"20"
"10.1097/coh.0000000000000460";"12"
"10.1038/ncomms3964";"77"
"10.1038/ncomms9962";"80"
"10.1021/acs.jproteome.6b00066";"107"
"10.1371/journal.ppat.1006808";"21"
"10.1073/pnas.1716582115";"26"
"10.1038/s41598-017-16419-w";"11"
"10.1128/jvi.01006-18";"24"
"10.1093/database/bav043";"33"
"10.12688/f1000research";"176"
"10.1002/jez.b.22633";"0"
"10.1371/journal.pcbi.1005274";"50"
"10.1038/ncomms15842";"56"
"10.1089/ars.2016.6685";"38"
"10.1038/nprot.2016.092";"48"
"10.1101/gr.151035.112";"53"
"10.1002/pmic.201300470";"25"
"10.1186/s13059-015-0783-1";"31"
"10.3389/fmicb.2019.00921";"16"
"10.1016/j.chom.2015.10.015";"101"
"10.1016/j.mib.2017.11.024";"1"
"10.1038/s41579-019-0196-3";"524"
"10.3791/51043";"2"
"10.1002/glia.23259";"40"
"10.1002/jnr.24032";"12"
"10.1097/qco.0000000000000705";"2"
"10.1242/jcs.166496";"35"
"10.1021/pr500860c";"40"
"10.1002/anie.v53.32";"4"
"10.1038/nchem.2666";"91"
"10.1038/nri3445";"291"
"10.1084/jem.20132528";"114"
"10.1038/s41586-019-0955-3";"75"
"10.3389/fimmu.2018.02229";"55"
"10.1038/ni.3005";"376"
"10.1016/j.devcel.2018.05.032";"82"
"10.1371/journal.pone.0160890";"99"
"10.1016/j.str.2018.03.003";"11"
"10.7554/elife.48627";"19"
"10.1038/srep30668";"22"
"10.1038/s41598-018-22382-x";"32"
"10.1016/j.thromres.2020.01.024";"22"
"10.1111/hae.14377";"0"
"10.1016/j.thromres.2019.08.012";"12"
"10.3390/ijms19010192";"37"
"10.3389/fmed.2020.591546";"0"
"10.3390/ijms22020655";"5"
"10.1097/mph.0000000000001658";"3"
"10.1038/s41586-018-0226-8";"267"
"10.1371/journal.pgen.1005708";"81"
"10.7554/elife.37082";"31"
"10.1007/978-1-0716-1134-0_22";"2"
"10.1091/mbc.e20-01-0061";"11"
"10.1111/mmi.13490";"23"
"10.1242/jcs.218479";"41"
"10.1182/blood-2014-12-618892";"22"
"10.1038/s41390-019-0526-1";"13"
"10.1136/bmjpo-2017-000165";"36"
"10.1007/s00134-014-3312-x";"10"
"10.1210/js.2018-00014";"2"
"10.4414/smw.2019.20084";"1"
"10.18632/oncotarget.v10i66";"0"
"10.1371/journal.pone.0170716";"7"
"10.3390/molecules20058144";"32"
"10.1016/j.celrep.2019.12.029";"17"
"10.3389/fimmu.2018.01162";"13"
"10.3389/fimmu.2018.02149";"23"
"10.1016/j.jcyt.2015.06.003";"7"
"10.1016/j.ebiom.2021.103369";"49"
"10.3791/59128";"5"
"10.1093/cvr/cvz108";"48"
"10.7150/thno.39072";"33"
"10.1021/acs.jcim.0c00558";"5"
"10.1021/acs.chemrev.0c00981";"95"
"10.1099/jgv.0.001625";"3"
"10.1089/brain.2016.0476";"184"
"10.1038/s41398-019-0473-y";"8"
"10.3389/fnins.2017.00613";"6"
"10.1002/hbm.v40.3";"6"
"10.1111/cgf.12425";"24"
"10.1016/j.molcel.2014.02.024";"65"
"10.1038/cdd.2014.137";"659"
"10.1093/nar/gkx164";"37"
"10.1016/j.apsoil.2017.02.006";"20"
"10.1016/j.jaci.2013.01.013";"81"
"10.1016/j.jip.2015.10.007";"45"
"10.1021/acs.jpclett.7b00493";"31"
"10.1002/ejhf.v24.5";"2"
"10.1016/j.jcin.2021.03.050";"25"
"10.1016/j.jcin.2021.03.050";"25"
"10.1002/ejhf.2467";"3"
"10.3201/eid2409.180164";"21"
"10.1017/ice.2017.197";"67"
"10.1038/ncomms11310";"100"
"10.1038/nm.4220";"54"
"10.1186/s12864-019-6264-2";"19"
"10.1007/978-3-642-45028-0_1-1";"0"
"10.1177/0271678x16629482";"43"
"10.1177/1759091416632342";"13"
"10.1016/j.chemosphere.2021.131030";"3"
"10.1534/genetics.120.303774";"10"
"10.1146/annurev-biophys-070317-033037";"88"
"10.3354/dao03116";"15"
"10.1073/pnas.1401777111";"132"
"10.1038/ncomms9364";"28"
"10.1016/j.febslet.2014.06.030";"68"
"10.1101/gad.289728.116";"123"
"10.1042/bst20160116";"109"
"10.1111/fwb.2018.63.issue-1";"0"
"10.1073/pnas.1713691114";"43"
"10.1111/1365-2656.13562";"3"
"10.1371/journal.pone.0174249";"20"
"10.7554/elife.26759";"78"
"10.1038/s42255-021-00509-1";"25"
"10.1111/nph.2015.206.issue-3";"2"
"10.1073/pnas.1608821113";"32"
"10.1371/journal.ppat.1003362";"59"
"10.1084/jem.20140857";"346"
"10.3389/fmicb.2018.02843";"16"
"10.1101/2020.02.13.20017921";"6"
"10.1111/hiv.12269";"4"
"10.3390/v8040112";"64"
"10.1128/mbio.00598-15";"57"
"10.1371/journal.pone.0161965";"15"
"10.1136/neurintsurg-2015-011927";"23"
"10.3389/fphys.2013.00148";"10"
"10.17221/cjas";"10"
"10.4049/jimmunol.1501876";"18"
"10.1002/ajh.v92.11";"1"
"10.1111/jth.13571";"278"
"10.1056/nejmoa1505533";"390"
"10.1038/s41598-017-14905-9";"14"
"10.1101/135194";"1"
"10.1111/eva.2019.12.issue-5";"0"
"10.1002/ece3.2088";"12"
"10.1111/mec.13798";"24"
"10.1038/srep17084";"21"
"10.3390/nu13072328";"10"
"10.1007/s40620-021-01001-5";"1"
"10.1007/s00240-019-01119-z";"7"
"10.2215/cjn.13861119";"12"
"10.1152/ajprenal.00475.2020";"4"
"10.1242/jcs.168542";"24"
"10.1128/jvi.00733-19";"10"
"10.1038/s41467-019-10404-9";"13"
"10.1038/nature12890";"175"
"10.1093/nar/gku1260";"39"
"10.7554/elife.68583";"34"
"10.1093/gbe/evt134";"4"
"10.1111/emi.2017.19.issue-11";"0"
"10.1038/s41477-020-00813-w";"82"
"10.1038/s41467-018-04755-y";"93"
"10.3389/ffgc.2019.00041";"2"
"10.7554/elife.72865";"13"
"10.1038/s41467-018-05037-3";"23"
"10.1182/blood-2016-05-714329";"18"
"10.1182/blood-2016-03-705590";"27"
"10.1016/s1473-3099(15)00271-6";"34"
"10.1128/aac.00762-18";"7"
"10.1016/s1473-3099(17)30487-5";"40"
"10.1183/13993003.00910-2017";"66"
"10.1111/nph.v224.1";"0"
"10.1002/cjp2.v3.1";"0"
"10.1098/rspb.2017.0631";"33"
"10.1111/ddi.12513";"10"
"10.1111/fwb.13045";"60"
"10.1111/oik.03893";"42"
"10.1038/s41598-019-48637-9";"23"
"10.1111/acer.12451";"1"
"10.1242/jcs.259088";"1"
"10.1074/mcp.m113.034819";"33"
"10.1186/s12864-016-3046-y";"29"
"10.1111/bij.12754";"15"
"10.1534/g3.115.020685";"8"
"10.1111/mec.13767";"53"
"10.1186/s12864-016-3178-0";"30"
"10.1111/evo.13166";"18"
"10.1126/science.aal1722";"7"
"10.1016/j.jaut.2016.07.004";"53"
"10.1016/j.isci.2021.103250";"6"
"10.1038/s41598-019-40642-2";"13"
"10.1111/emi.2018.20.issue-7";"0"
"10.1371/journal.pone.0092675";"18"
"10.1073/pnas.1424063112";"112"
"10.1016/j.vaccine.2014.07.113";"49"
"10.1128/mbio.00960-13";"70"
"10.1111/jth.13553";"19"
"10.1007/s00395-012-0302-4";"7"
"10.1016/j.chom.2014.07.001";"276"
"10.1016/j.celrep.2019.04.106";"73"
"10.1016/j.chom.2015.10.015";"101"
"10.1186/s12859-021-04442-8";"4"
"10.1159/000490610";"8"
"10.1126/science.aau9952";"28"
"10.1186/s12877-017-0486-4";"18"
"10.1038/s41598-019-45260-6";"7"
"10.3389/fimmu.2018.01597";"15"
"10.1111/imr.12264";"201"
"10.1038/ng.3195";"378"
"10.1371/journal.pntd.0003370";"53"
"10.1186/s12879-015-1121-7";"4"
"10.1073/pnas.2015803118";"57"
"10.1093/bioinformatics/btw477";"30"
"10.1084/jem.20180230";"11"
"10.1016/j.cmet.2022.06.001";"7"
"10.1016/j.appet.2020.104792";"16"
"10.1016/j.cmet.2020.02.013";"20"
"10.1128/genomea.00404-14";"9"
"10.3390/v10080397";"65"
"10.1016/j.immuni.2021.06.007";"49"
"10.1159/000375459";"2"
"10.1021/acs.jmedchem.1c00185";"1"
"10.1126/scitranslmed.aay8071";"48"
"10.1016/bs.aivir.2017.07.002";"22"
"10.1007/s00265-019-2659-y";"20"
"10.1111/1365-2435.13857";"7"
"10.1016/j.micinf.2015.08.007";"4"
"10.1038/s41598-019-55511-1";"4"
"10.1038/s41396-019-0515-8";"42"
"10.3201/eid2309.170168";"37"
"10.1161/circep.117.004665";"18"
"10.7554/elife.21589";"41"
"10.7554/elife.34044";"68"
"10.1038/nature24021";"91"
"10.1101/gr.239582.118";"19"
"10.1007/s12028-019-00711-w";"9"
"10.1038/nature25173";"198"
"10.1186/s12864-018-4945-x";"14"
"10.4161/15384101.2014.988031";"11"
"10.1007/978-1-4939-6716-2_5";"4"
"10.1186/s12884-019-2570-6";"5"
"10.1016/j.copbio.2016.12.005";"4"
"10.1002/bies.201500148";"18"
"10.1101/323907";"2"
"10.1155/2013/769536";"2"
"10.1038/s41380-021-01275-y";"4"
"10.1038/s42003-022-04210-1";"2"
"10.1016/j.expneurol.2021.113778";"23"
"10.1002/anie.201502093";"38"
"10.1038/nature14953";"170"
"10.1074/jbc.ra117.001615";"21"
"10.1016/j.molmet.2020.02.010";"10"
"10.1111/gcb.13196";"6"
"10.1160/th16-03-0209";"17"
"10.1024/0040-5930/a000832";"0"
"10.1055/s-0036-1584131";"5"
"10.1016/j.thromres.2017.09.028";"2"
"10.1024/0040-5930/a000840";"1"
"10.1158/0008-5472.can-16-0593";"31"
"10.1007/978-1-4939-7401-6";"3"
"10.1371/journal.pone.0104026";"22"
"10.1016/j.bmc.2013.08.068";"4"
"10.1194/jlr.m042499";"11"
"10.1016/j.bmcl.2013.07.047";"8"
"10.1371/journal.ppat.1007069";"39"
"10.1152/ajpendo.00361.2016";"9"
"10.1021/acsami.8b02637";"55"
"10.1016/j.molmet.2017.07.009";"15"
"10.1007/978-3-030-34025-4_12";"2"
"10.3390/genes12101481";"10"
"10.1111/mec.v28.19";"0"
"10.1007/978-3-030-18768-2";"9"
"10.1128/genomea.00981-15";"4"
"10.1371/journal.pcbi.1005988";"35"
"10.1038/s41559-019-0899-x";"107"
"10.1007/s00442-018-4305-1";"9"
"10.1002/tax.12676";"3"
"10.1016/j.csbj.2015.04.002";"76"
"10.1038/s41556-018-0150-z";"92"
"10.2967/jnumed.119.233031";"35"
"10.1038/ismej.2016.27";"52"
"10.1038/s41598-018-28880-2";"10"
"10.1021/acsomega.6b00317";"22"
"10.1091/mbc.e16-07-0552";"15"
"10.1016/j.devcel.2016.04.024";"74"
"10.1021/acs.jmedchem.7b01474";"75"
"10.1016/j.isci.2019.10.003";"2"
"10.1016/j.tcb.2018.05.001";"255"
"10.1016/j.chembiol.2017.05.016";"48"
"10.1042/bst20140234";"39"
"10.1038/ncb3511";"120"
"10.3390/ijms18071336";"8"
"10.1126/scitranslmed.aag1093";"38"
"10.1016/j.jmb.2016.06.023";"59"
"10.18632/oncotarget.v8i9";"1"
"10.7554/elife.50155";"36"
"10.1016/j.thromres.2021.07.013";"0"
"10.3390/ijms22052286";"4"
"10.1016/j.thromres.2017.10.020";"2"
"10.1016/j.carres.2021.108399";"0"
"10.1016/j.chembiol.2017.08.012";"5"
"10.1126/science.aaa4812";"360"
"10.3390/vaccines5010004";"9"
"10.1146/annurev-immunol-032414-112008";"123"
"10.3389/fphys.2018.00242";"27"
"10.1152/ajpendo.00306.2020";"28"
"10.1152/ajpendo.00187.2019";"15"
"10.1093/pcp/pcw021";"22"
"10.1002/ece3.2138";"13"
"10.1177/0961203314558862";"0"
"10.1371/journal.pone.0151651";"109"
"10.1073/pnas.1901777116";"238"
"10.1038/npp.2015.88";"24"
"10.1167/iovs.14-15861";"19"
"10.1039/c6lc00690f";"38"
"10.1021/acs.analchem.7b01853";"28"
"10.1038/s41598-020-72569-4";"2"
"10.1091/mbc.e16-11-0756";"25"
"10.1186/s12876-015-0331-1";"16"
"10.1016/j.exer.2012.10.002";"12"
"10.1371/journal.pone.0100096";"11"
"10.1038/tp.2016.59";"29"
"10.3389/fcimb.2014.00014";"16"
"10.2174/1381612825666190701165821";"17"
"10.1016/j.tibs.2018.12.005";"26"
"10.1007/s00253-015-7075-2";"50"
"10.1002/wnan.1377";"85"
"10.3389/fneur.2018.00984";"10"
"10.1111/dmcn.13386";"25"
"10.1039/d1md00072a";"4"
"10.1093/eurheartj/ehx702";"5"
"10.1017/s0007114515005188";"16"
"10.1038/ncomms11310";"100"
"10.1016/j.molcel.2015.12.025";"37"
"10.1016/j.jmb.2017.02.008";"112"
"10.1016/j.cub.2016.09.015";"57"
"10.1038/ncomms15964";"76"
"10.12688/f1000research";"176"
"10.3389/fvets.2018.00285";"13"
"10.1016/j.ijpara.2017.09.002";"1"
"10.1042/bj20140719";"14"
"10.17236/sat00163";"5"
"10.1111/all.14707";"7"
"10.1002/clt2.12030";"4"
"10.1111/all.14711";"85"
"10.1016/j.jaci.2017.11.005";"160"
"10.4168/aair.2020.12.1.56";"64"
"10.22203/ecm.v041a29";"8"
"10.1080/17476348.2018.1505507";"27"
"10.1016/j.smim.2019.101333";"225"
"10.1111/all.14429";"337"
"10.1111/all.14725";"19"
"10.1111/all.13660";"240"
"10.1016/j.alit.2019.08.013";"30"
"10.1002/prp2.837";"16"
"10.1111/all.14445";"3"
"10.1111/all.14665";"15"
"10.1038/s41467-019-13751-9";"106"
"10.1111/vde.12939";"2"
"10.1111/all.14842";"22"
"10.1007/s10545-016-9987-0";"11"
"10.1016/j.mvr.2020.104067";"6"
"10.1111/sms.2018.28.issue-7";"0"
"10.1038/ncomms12628";"46"
"10.1016/j.bbadis.2016.10.016";"24"
"10.1038/s41467-018-04735-2";"37"
"10.1007/s10545-014-9803-7";"34"
"10.1016/j.molcel.2018.10.036";"75"
"10.1101/2020.02.10.941757";"8"
"10.1016/j.cels.2018.09.001";"20"
"10.1038/s41467-023-37341-y";"0"
"10.1126/science.abi6378";"13"
"10.1016/j.coi.2018.03.018";"55"
"10.1016/j.celrep.2018.12.002";"46"
"10.3390/s18103565";"4"
"10.1016/j.mce.2015.01.008";"4"
"10.1109/tbme.10";"102"
"10.1089/mdr.2018.0153";"11"
"10.1128/jcm.00609-21";"7"
"10.1016/j.diagmicrobio.2019.114919";"4"
"10.3389/fphar.2015.00066";"19"
"10.1038/mp.2016.84";"58"
"10.1101/gad.314245.118";"16"
"10.1007/s00424-016-1913-7";"24"
"10.1037/xlm0001033";"3"
"10.1242/jeb.143974";"7"
"10.3389/fnins.2014.00044";"56"
"10.1016/j.ymben.2018.05.016";"44"
"10.1371/journal.pntd.0002913";"36"
"10.3390/biomedicines9091081";"4"
"10.1016/j.rehab.2017.11.001";"8"
"10.1155/2017/7407241";"45"
"10.1126/sciadv.aaz4137";"92"
"10.1038/s41592-018-0238-1";"242"
"10.1126/science.aav2567";"33"
"10.1038/nature24021";"91"
"10.1182/blood-2015-06-654194";"156"
"10.1038/ncb3237";"117"
"10.1038/nbt.3713";"151"
"10.1038/nmeth.4182";"137"
"10.1371/journal.pntd.0006562";"26"
"10.1016/s1473-3099(18)30220-2";"17"
"10.1161/circulationaha.117.030625";"1"
"10.1515/psr-2016-0006";"0"
"10.1111/eci.12401";"26"
"10.1016/j.febslet.2013.05.013";"54"
"10.3389/fphys.2012.00212";"59"
"10.1007/s00265-017-2324-2";"34"
"10.1098/rspb.2015.1971";"18"
"10.1037/com0000063.supp";"0"
"10.1111/eth.12636";"8"
"10.1016/j.anbehav.2016.01.006";"7"
"10.1098/rstb.2015.0472";"16"
"10.1098/rstb.2015.0084";"92"
"10.3389/fpsyt.2022.1058814";"0"
"10.1159/000343382";"11"
"10.1158/1078-0432.ccr-18-3041";"24"
"10.7554/elife.46041";"46"
"10.1038/s41586-021-03973-7";"36"
"10.1016/j.cell.2020.05.030";"9"
"10.1016/j.jad.2021.12.132";"7"
"10.3390/brainsci11010061";"8"
"10.1038/ncomms12260";"534"
"10.1098/rspb.2018.1715";"20"
"10.1016/j.dib.2019.104132";"21"
"10.1038/s41380-018-0118-1";"36"
"10.1016/j.neuroimage.2021.117895";"12"
"10.1038/s41398-021-01310-0";"1"
"10.1002/hbm.v40.7";"3"
"10.15553/c2018v731a13";"7"
"10.1016/j.jsbmb.2014.08.011";"33"
"10.1126/sciadv.abd1306";"14"
"10.3897/phytokeys.205.78297";"1"
"10.1093/sysbio/syaa041";"54"
"10.3389/fevo.2014.00077";"12"
"10.1098/rspb.2014.0976";"28"
"10.1016/j.molcel.2016.03.016";"32"
"10.3897/phytokeys.205.76790";"1"
"10.1016/j.stemcr.2021.11.006";"1"
"10.1016/j.radonc.2016.05.018";"14"
"10.1038/s42255-019-0044-9";"60"
"10.1016/j.yexcr.2017.03.043";"30"
"10.1016/j.molcel.2019.06.022";"35"
"10.15252/embj.201694831";"50"
"10.1016/j.cub.2019.01.078";"42"
"10.1016/j.ejop.2016.02.001";"63"
"10.1083/jcb.201505067";"208"
"10.1038/s41467-022-34284-8";"4"
"10.1016/j.cell.2018.08.047";"609"
"10.1038/nature21729";"14"
"10.1186/s12870-016-0732-5";"27"
"10.1038/s41598-018-29139-6";"14"
"10.1016/j.flowmeasinst.2014.10.006";"19"
"10.1186/s13071-019-3750-y";"17"
"10.1111/all.15022";"5"
"10.1111/bcp.15038";"3"
"10.1002/mrm.27197";"20"
"10.1186/s12968-017-0364-4";"17"
"10.1097/inf.0000000000003082";"9"
"10.1111/petr.13830";"5"
"10.1016/j.ekir.2020.06.029";"23"
"10.1002/reg2.2015.2.issue-2";"1"
"10.1096/fj.15-272955";"35"
"10.1098/rsob.160012";"41"
"10.1371/journal.pone.0149281";"16"
"10.1016/j.ydbio.2017.07.024";"29"
"10.1242/bio.016865";"17"
"10.1038/ni.3666";"503"
"10.3389/fimmu.2017.00406";"25"
"10.3389/fimmu.2019.00711";"94"
"10.1111/ele.2017.20.issue-8";"0"
"10.1038/s41467-017-02196-7";"40"
"10.1002/anie.201713064";"19"
"10.1002/ece3.2209";"20"
"10.1111/1755-0998.12624";"37"
"10.1016/j.ddmod.2016.08.001";"4"
"10.1038/s41559-017-0091";"192"
"10.1016/j.thromres.2016.07.014";"8"
"10.1111/jth.13810";"4"
"10.1371/journal.pone.0191150";"28"
"10.1161/circoutcomes.114.001556";"62"
"10.1186/s12903-016-0272-2";"18"
"10.1016/j.amjmed.2016.09.008";"64"
"10.1093/cvr/cvw233";"21"
"10.1136/bmjopen-2018-024560";"9"
"10.3390/children4060043";"1"
"10.1002/jmri.25933";"20"
"10.1080/14767058.2018.1506441";"11"
"10.1093/cid/ciaa290";"8"
"10.14814/phy2.13517";"6"
"10.1017/s0007114515005188";"16"
"10.1186/s12889-016-3209-4";"13"
"10.1186/s12879-018-2979-y";"6"
"10.1039/d0sm00183j";"0"
"10.1016/j.jclinepi.2016.08.011";"12"
"10.1136/bmjopen-2017-016216";"25"
"10.1016/j.resmic.2018.04.006";"15"
"10.1016/j.jhep.2015.01.017";"79"
"10.1111/j.1469-8137.2012.04278.x";"59"
"10.1038/srep08878";"60"
"10.1016/j.physbeh.2015.07.034";"39"
"10.1007/s10764-017-9979-4";"18"
"10.1016/j.anbehav.2016.08.005";"12"
"10.1016/j.thromres.2020.02.023";"10"
"10.1016/j.mad.2017.04.003";"101"
"10.1111/joim.13037";"23"
"10.3389/fimmu.2021.643529";"12"
"10.1080/02813432.2018.1426142";"10"
"10.1111/evo.12167";"7"
"10.1136/jitc-2021-004133";"6"
"10.3390/ijms231810233";"0"
"10.1007/s11625-018-0599-5";"15"
"10.1659/mrd-journal-d-17-00107.1";"51"
"10.1016/j.celrep.2019.04.083";"76"
"10.1080/2162402x.2017.1345402";"29"
"10.1186/s12915-015-0163-z";"33"
"10.1242/dev.136051";"10"
"10.17433/9.2017.50153499.407-411";"0"
"10.1091/mbc.e14-07-1202";"30"
"10.1016/j.lpm.2022.104115";"1"
"10.1007/s11154-020-09552-x";"18"
"10.1016/j.celrep.2018.10.090";"29"
"10.1016/j.celrep.2019.07.092";"60"
"10.1111/apha.13026";"7"
"10.1038/srep37871";"26"
"10.1038/srep16314";"24"
"10.3390/jcm9020592";"4"
"10.1089/mdr.2020.0391";"10"
"10.1007/s15010-019-01326-1";"12"
"10.1016/j.gaitpost.2018.04.044";"6"
"10.1093/nar/gkv283";"66"
"10.1186/s13072-016-0055-7";"24"
"10.1016/j.ccell.2019.03.005";"17"
"10.1002/stem.2719";"6"
"10.1016/j.stemcr.2020.06.022";"12"
"10.1073/pnas.1508738112";"109"
"10.1534/genetics.120.303774";"10"
"10.1038/s41467-020-15413-7";"10"
"10.1038/s41375-019-0441-9";"23"
"10.1016/j.parkreldis.2021.11.034";"4"
"10.1016/j.schres.2019.06.020";"21"
"10.1098/rsos.140498";"8"
"10.1016/j.cub.2016.01.057";"1"
"10.1111/mec.14248";"17"
"10.1016/j.ympev.2014.10.009";"66"
"10.1073/pnas.1417803112";"119"
"10.1073/pnas.1807049115";"184"
"10.1073/pnas.1912386116";"25"
"10.3389/fimmu.2016.00684";"13"
"10.1016/s0016-5085(16)30295-5";"0"
"10.1016/j.brs.2019.01.007";"4"
"10.3389/fimmu.2019.00327";"115"
"10.1038/s41598-017-04263-x";"22"
"10.3389/fimmu.2020.01263";"4"
"10.1096/fj.202001605r";"13"
"10.3389/fmicb.2017.00994";"20"
"10.1016/j.jconrel.2017.07.047";"175"
"10.1002/jia2.2019.22.issue-8";"0"
"10.1038/s41590-018-0200-5";"70"
"10.1126/science.aaa4282";"334"
"10.1002/acn3.218";"36"
"10.1111/jvim.v34.2";"0"
"10.1038/s41366-019-0408-y";"4"
"10.1152/ajpregu.00004.2019";"7"
"10.1016/j.appet.2019.104515";"0"
"10.1007/978-1-0716-0385-7";"0"
"10.1038/s41598-018-36119-3";"4"
"10.1016/j.bpj.2021.11.866";"0"
"10.1161/circresaha.121.319094";"11"
"10.1021/acs.biochem.8b00511";"18"
"10.1085/jgp.201812155";"28"
"10.1186/s13012-018-0839-1";"8"
"10.1016/j.celrep.2023.112220";"0"
"10.1016/j.jpeds.2017.05.075";"21"
"10.1371/journal.pone.0093931";"6"
"10.1371/journal.pone.0076945";"17"
"10.1186/s12904-016-0156-x";"9"
"10.1186/1472-6963-13-116";"43"
"10.1109/coase.2016.7743504";"7"
"10.1083/jcb.201507099";"50"
"10.1371/journal.pone.0147634";"46"
"10.1093/ndt/gfab217";"0"
"10.1111/jnc.2014.131.issue-2";"0"
"10.1021/acsnano.7b04216";"15"
"10.1038/nature16993";"58"
"10.1002/bies.201700241";"49"
"10.1186/s13630-016-0031-7";"3"
"10.1007/s00415-015-7648-0";"75"
"10.1074/jbc.m115.710616";"14"
"10.1038/s41559-021-01550-9";"19"
"10.1659/mrd-journal-d-19-00075.1";"16"
"10.1038/s41586-019-1048-z";"240"
"10.1371/journal.pone.0170176";"32"
"10.1038/s41467-017-00509-4";"134"
"10.1111/ele.12443";"209"
"10.1017/s0031182014001486";"76"
"10.1016/j.ttbdis.2015.02.007";"37"
"10.1038/s41592-019-0554-0";"133"
"10.1016/j.cell.2020.08.013";"250"
"10.1371/journal.pone.0062459";"173"
"10.1016/j.jns.2016.01.055";"14"
"10.1371/journal.pbio.3000968";"9"
"10.1016/j.sbi.2022.102422";"4"
"10.7326/m22-1507";"24"
"10.1371/journal.pmed.1003987";"14"
"10.1101/2022.01.20.22269581";"3"
"10.1101/2023.01.12.23284434";"0"
"10.1093/ndt/gfaa091";"14"
"10.3390/metabo12010057";"1"
"10.1016/j.immuni.2016.02.021";"84"
"10.15252/embj.201798518";"53"
"10.1101/202218";"1"
"10.1038/ncomms10471";"82"
"10.1016/j.neuroimage.2017.12.007";"34"
"10.1038/s41467-018-04853-x";"61"
"10.1126/science.aaa3870";"238"
"10.1371/journal.pbio.1002557";"82"
"10.1111/aji.12384";"0"
"10.7150/ijms.21666";"371"
"10.1007/5584_2018_219";"53"
"10.1002/lt.v23.8";"0"
"10.1038/s41559-019-0907-1";"45"
"10.1037/com0000102.supp";"0"
"10.3389/fmicb.2015.00101";"17"
"10.7150/ijbs.20240";"47"
"10.1016/j.tjog.2016.06.019";"48"
"10.1016/j.toxicon.2019.11.010";"3"
"10.1016/j.jbc.2021.100684";"3"
"10.21203/rs.3.rs-2411408/v1";"0"
"10.1074/jbc.m116.739771";"28"
"10.1016/j.coi.2018.03.018";"55"
"10.1038/s41388-018-0129-z";"18"
"10.1002/rth2.12238";"39"
"10.1016/j.rse.2018.11.009";"7"
"10.1080/1747423x.2020.1841844";"4"
"10.1016/j.ecoser.2021.101249";"6"
"10.1016/j.envsoft.2020.104658";"20"
"10.1016/j.envsci.2019.10.003";"26"
"10.1093/infdis/jiu607";"43"
"10.1111/nph.13887";"36"
"10.1111/tpj.13479";"37"
"10.1093/gbe/evx098";"14"
"10.1097/01.tp.0000581356.15579.cd";"0"
"10.1186/s12877-015-0175-0";"56"
"10.1371/journal.pone.0191292";"23"
"10.1016/j.neuropsychologia.2016.04.017";"8"
"10.1111/jdi.2014.5.issue-2";"2"
"10.1073/pnas.1301175110";"565"
"10.3390/pathogens10121531";"1"
"10.2337/db17-0116";"28"
"10.3390/ijms21186648";"15"
"10.1210/en.2018-00892";"18"
"10.3390/ijms20235963";"6"
"10.1038/s41467-019-13217-y";"10"
"10.1097/tp.0000000000002909";"19"
"10.1093/sleep/zsaa085";"1"
"10.1179/2057331615z.0000000009";"8"
"10.4414/smw.2021.w30105";"13"
"10.1016/j.mce.2013.08.016";"16"
"10.1038/s41586-018-0578-0";"272"
"10.1371/journal.pbio.3000004";"23"
