Award_InvolvedPerson;Award_Title;Award_Year;AwardId;GrantNumber
Diederich, François;ERC Advanced Grant;2009;65CC2680-A0C7-45C8-B127-F312BEBF39A4;124336
Frehner, Marcel;Paul Niggli Medal of the Swiss Society of Mineralogy and Petrology;2015;040B32B0-A2D5-419A-AA5E-FE82002CD6BC;143319
Rohner, Dominic;Research Fellow, CEPR;2015;E0B98096-87F8-4F86-A8DA-E7F409F4FC70;150159
Schneiter, Roger;Dr. Vineet Choudhary received a Marie Curie Fellowship from the European Comission Horizon 2020 Program to work on lipid droplet biogenesis.;2017;F17604A3-429F-41F5-A996-14CD1CCDF374;173003
Chen, Fan;Journal of Mass Spectrometry Award;2012;33E153B5-5ED4-4BB0-9AD3-2DF297B8F67D;140398
Dos Santos Alves Jana, Daniel;Primes d'excellence d'assistanat;2010;305B48E1-D87B-4D0A-BC83-1AE163011226;121577
"Grotzky, Andrea; Taelman, Vincent; Walter, Martin Alexander";"Award for the best preclinical project
at the DKF research Day conference
at University Bern
in Nov. 2016.";2016;BFF42802-2CE0-4F07-B88A-B1E26CF9AB47;156731
Jakubczyk, Tomasz;Marie Sklodowska-Curie Research Fellowship;2018;A8E8D159-C5F1-4591-B3C9-3E324B71FBDB;175748
Fekete, Christine;"Outstanding Postdoctoral Fellow Poster Award of the International Spinal Cord Society (ISCoS):
Fekete C, Tough H, Siegrist J, Brinkhof MWG. Objective burden, subjective burden or lack of positive aspects of caregiving: What matters most for caregivers‘ health? Poster presentation at the ISCoS Conference, Dublin, 2017
";2017;620D8FF1-4B76-4716-9F5D-694B808FADF8;153256
"Janda, Jozef; Marti Schalch, Eliane; Schaffarzik, Anna";Wohlbefinden-Preis, Netzwerktagung Pferdeforschung Schweiz;2011;53980852-5580-4216-AF4D-A08174F747B8;129837
Sánchez-Villagra, Marcelo;"Best student paper presentation for Masters Student Melanie Aeschbach at the Annual Meeting of the German Society of Mammalogists.
Talk based on this abstract:
Aeschbach M, Carrillo J, Sánchez-Villagra MR. 2015. Patterns of skull morphological variation in capybaras (Hydrochoerus sp., Cavidae, Rodentia). Annual Meeting, German Society of Mammalogists, DGSK, Hannover DE.";2015;13781F4E-1A48-4EE7-A071-D479DCAFA871;149605
von Lilienfeld-Toal, Otto Anatole;Foresight Institute Feynman prize in Nanotechnology Theory (https://foresight.org/about/2018Feynman.html);2018;FF175F25-3BF7-463C-8770-DBBBCE4BC72E;175747
"Lomora, Mihai; Palivan, Cornelia";Chemistry Travel Award by SCNAT, SCS and SSFEC, CHIMIA 2015, 69, No. 7/8, doi:10.2533/chimia.2015.478.;2015;4A325CB0-5B10-4CDE-88A3-D803CDC845A7;140302
Couzigou, Jean-Malo;Marie Sklodowska-Curie Individual Fellowship;2017;96E1EC90-BF15-45E8-A085-EE6FFC4329E3;153446
"Albrecht, Christiane; Klossner, Rahel; Mohaupt, Markus";Best oral presentation, DACH ISSHP;2017;2A111A2B-46F9-4CE2-9AA3-15E9DA327ED0;156830
"Caverzasio, Joseph; Thouverey, Cyril; Troccaz, Sabina";Role of p38a in bone metabolism;2010;8FD37353-0752-4E9C-8075-70F947355EE6;127638
"Amiraghdam, Alireza; Diehl, Alexandra; Pajarola, Renato";Honorable Mention Best Paper at EuroVis (Eurographics Visualization Conference);2020;A87D80D8-A040-4113-9737-F4C2DD3B0F07;169628
Aguzzi, Adriano;Coopted by the Accademia di Scienze e Lettere (Istituto Lombardo);2014;9489AB7F-DEF1-4B41-98B4-61278BEE9B65;141193
"Beck, Rainer; Yoder, Bruce";"EPFL Thesis Award 2011

http://commission-recherche.epfl.ch/page-42230-en.html";2011;8CC10901-740B-42CA-BC64-7370232536AB;124666
Zhang, Qiang;International Society of Biomechanics, International Travel Grant;2020;B8677756-CFF0-4DDF-A5E9-FAB0C04533B5;182241
Chen, Ming;The Best Poster Presentation in “MicroMaterials - Advanced nano-mechanical techniques for academic and industrial research”, Aachen, Germany,;2018;97C8761B-DB49-46A2-A17D-2E34ECB26755;166094
Andrey, Aline;Prize Pro Montes;2012;E02EE654-9841-46C6-8B48-1E87DA492CAF;125398
Kollar, Branislav;International Research Fellowship, Harvard Medical Scholl;2019;F30AA3A6-94F5-4EC1-93C6-01719472644A;169805
Awasthi, Saurabh;SPARK grant: Single particle characterization of Tau oligomers for diagnosis and therapeutic monitoring of Alzheimer’s disease;2021;CAA5B57B-E7FC-40EC-90E3-72F542294F07;169304
Kovalenko, Maksym;Associate Editor, Scientific Reports;2015;59239B49-F9ED-4057-99B1-792FFDAA199D;143638
Lignos, Ioannis;" Chemical and Biological Microsystems Society MicroTAS Award";2013;BF72D1D8-F781-4D78-98DB-90EF8E4F15E6;143638
Lignos, Ioannis;Chemistry Travel Award: Swiss Academy of Sciences & Swiss Chemical Society;2015;6734B7B3-6860-43E0-9C4A-38AEC1C2E378;143638
de Mello, Andrew;Editorial Board Membership, Journal of Flow Chemistry;2012;67039D28-CAB9-48C8-BBBD-3B71AE273060;143638
Crespo Pomar, Silvia;Poster Prize at the SPOG Scientific Meeting 2016, Inselspital Bern;2016;86E61F43-1891-4CDD-BC02-E039C06B62B7;146464
Novotny, Ella;Wissenschaftlicher Preis für die beste Präsentation. 14. Jahrestagung - Netzwerk Pferderforschung Schweiz, 10. April 2019, Avenches.;2019;BEBFA064-5C04-4281-8852-C5878D9E3249;160196
Niess, Jan Hendrik;"National Scholar Award to Berna Kaya, United European  Gastroenterology Week (UEGW). October 19th - 23rd, Barcelona ";2019;1E7FFB7F-81B8-472F-A8C7-14971FE971F6;175548
Niess, Jan Hendrik;Travel  Award  to Philipp Wuggenig, United European  Gastroenterology Week (UEGW). October 19th - 23rd, Barcelona;2019;F7927D23-AEDF-4BDB-AC96-806029F71859;175548
Sandi, Carmen;AXA Research Fund - Post-doctoral Fellowship applications H2 2019;2019;D25C546D-EAFC-47CC-BCF3-B7B7D0B6AFEB;176206
Gassmann, Max;"Admission as Corresponding Member of the National Academy of Science of Bolivia
and
Admission as Corresponding Member of the National Academy of Science of Peru";2018;39B40AD8-7D72-4830-B72E-B9E83DAA746D;175637
Gassmann, Max;"SAMW
Elected Individual Member of the Swiss Academy of Medical Sciences (SAMS)";2018;C0196A00-06B9-4205-B80A-C77B4F7CF4F5;175637
Kleele, Tatjana;Poster Prize;2020;3AEED0D2-62E0-40B0-A319-A33C197FD470;182429
De la Torre, Alberto;Prix Vacheron Constantin des Sciences 2016;2016;F037DDCB-B0E2-4D7E-A8B6-4260CB4BE10B;146995
Vullo, Sabrina;"Sabrina Vullo: Best oral presentation at the ""Ion channel meeting"" 2016 in Sete, France";2016;2FE967C7-5B65-4200-9280-4FCA7FE84283;153419
Maddaluno, Luigi;Marie Curie Intraeuropean Fellowship;2014;9DBDE831-9AA4-47FA-820D-5012ABBB56CC;149878
Molica, Filippo;"Running up award 2014 for best poster at the
Cardiovascular & Metabolic Research Conference
";2014;A40C7BA1-18D7-41D9-BF1C-3F76F7B2D0AF;143343
Denis, Jean-François;"Young Investigator Award (2nd prize)
Research Prize of the Oetliker Foundation for Physiology
Prize for the second-best oral presentation at the Annual Meeting of the Swiss Physiological Society";2015;63E5A0BC-BBD7-4FA0-B51B-DE7313F0217D;143343
Müller, Mandy;"Förderpreis der Schweizerischen Hirnschlaggesellschaft, 2. Platz: „Endovascular treatment versus endarterectomy for carotid artery stenosis: Results from the updated systematic Cochrane review“.
";2017;ECD6F692-D32F-405E-B331-49387B16E78D;156658
"Fang He, Vivianna; Grichnik, Dietmar; Jonassen, Zoe; Sirén, Charlotta; von Krogh, Georg; Wesemann, Christian Henrik";Strategic Management Society Special Conference 2020, Berkeley (USA). Runner-up for the SMS Best Paper Award.;2020;09AE4BB4-A003-4E19-910E-03D8BE24A8AA;169426
Jonassen, Zoe;"Doktoratsstipendium der Deutschen Studienstiftung for Zoe Jonassen ";2019;B509B88B-96E2-4A15-9291-F2F97627F047;169426
Robl, Bernhard;Travel grant of the Swiss Bone and Mineral Society (SBMS);2015;3BD4C8DA-8DD3-4FFD-AA9C-06E66EF252F8;149649
Caroni, Pico;"Theodor-Ott Award
Career award of Swiss Academy of Medical Sciences (awarded all 5 years)";2013;EE7C241D-C4DF-49C7-8E75-38AE52450083;138471
Hu, Xile;"Young Researcher Award, European Federation of Catalysis Societies ";2015;5009DD07-7760-4459-85E8-B87A22F31D04;144393
Buchmüller, Yves;Top 5 Posters at Tihany Symposium on Radiation Chemistry;2011;5D43141D-61D8-47B6-8DD3-39783A2B547D;132382
Buchmüller, Yves;"Travel bursary (reimbursement of registration fee) for the Fuel Cells 2014 Science & Technology – A Grove Fuel Cell Event (Amsterdam, April 3-4, 2014).
";2014;C8E8FE40-2D79-4E19-BD1A-ADA266A531A1;132382
Deforges, Camille;Laureate of the Students 2020 Bursary, Society for Reproductive and Infant Psychology;2020;9CA6F329-3A01-4B64-8AA8-84BEC903593D;172982
Nicolo, Catherine;Endocrine Society Travel Fellowship for 2009 meeting of Endocrine Society, USA;2009;D78484CA-E222-45FD-9CFB-2F92B421851C;113719
Pandey, Amit V.;Servier Research Award;2007;9D6735FC-94B3-4C4B-A6B1-7E2C6BD329B2;113719
Carreira, Erick;Ziegler Award;2016;05C9538F-108A-48FF-A51B-673535CAF40D;152898
Keller, Ursula;Honorary Doctor of Science from Heriot-Watt University;2019;092D5186-9459-4DAB-9312-462E128798C4;172644
"Rousset, Francis; Senn, Pascal";"Prix 3R de l'université de Genève 2022 pour le projet ""Phoenix auditory neurons as 3R cell model for high throughput screening of neurogenic compounds""";2022;898D2D84-8195-453F-9FF7-56A4871D32D7;170193
Bucheli, Samuel;IAM Alumni Preis;2012;F2AB6485-2B42-42DA-808A-BD869D2D31B5;134740
Meier, Ronny Andreas;Outstanding Student Presentation Awards (OSPA), AGU Fall Meeting;2020;F9FF0F49-AA03-442D-B464-8B434B51F24F;172715
Meier, Ronny Andreas;Best presentation award, Global Land Programme 4th Open Science Meeting;2019;509F74D5-AA2E-4ABC-8C3B-22B25CE6C8B7;172715
Fissler, Tobias;Faculty Prize of the Faculty of Science at the University of Bern for the best PhD thesis in Mathematics and Computer Science;2017;66E29B39-FFAA-48B9-A95A-22B5F4112CC5;152609
Nordmann, Patrice;Thomson Reuters ISI Awards 2017-1% most cited scientific papers (2017);2017;2CF894D9-81F4-4B15-8093-A6AAE832BC60;163432
Charbonnel, Corinne;Prof. Corinne Charbonnel was elected President of IAU Division G Stars and Stellar Physics for the period 2015 - 2018;2015;50628FF8-4568-41B5-A87A-5392B56A3968;159543
Duba, William Owen;Fonds d’action Facultaire, Faculté des Lettres, Université de Fribourg;2017;B44FADCF-0C0F-4FC2-87E4-ED734651C161;156569
Ott, Noémie;"SCNAT/SCS Chemistry Travel Award 2012 ";2012;D8D3E972-FF73-46CE-A473-70FE82FF103A;125121
Homazava, Nadzeya;Best Poster Award at PhD Day 2006;2006;151D68D3-07DA-4FE1-953D-FCA74C420A82;125121
Homazava, Nadzeya;"JAAS Poster Award at 2007 European Plasma Winter Conference ";2007;F5C5D061-D963-4DAE-99D7-9C536CF2373B;125121
"Burger-Guevara, Fabienne; Molica, Filippo; Steffens, Sabine";Poster Price, French Society of Cardiology;2012;932B7FC8-CF61-4E4D-946F-2C0E64FE939E;130732
"Pagano, Sabrina; Virzi, Julien; Vollenweider, Peter; Vuilleumier, Nicolas";Prix Walter Riesen;2018;CB61ED91-5A98-4EE4-B529-25A705E2E7CC;163335
Günther, Detlef;JSPS Fellowship - Japan Society for the Promotion of Science, Tokyo;2013;8D5A4E02-7268-4C1C-94A2-DA9C588AB74D;141292
Günther, Detlef;Emich Plakette (Österreichische Gesellschaft für Massenspektroskopie);2015;FC7FAD9E-C6E0-4768-9429-15684BB385C2;141292
Günther, Detlef;Fassel-Lecture, Iowa State University, USA;2012;2D1147DC-755A-4DFD-9C77-671495219BD2;141292
Jousselin, Ambre;"Advanced Mobility Grant FNRS 155346 ";2014;682FED38-8EDC-4957-AA46-8EDF4A521F1D;146540
"Christen, Patrik; Müller, Ralph; Ohs, Nicholas";Nicholas Ohs, Young Investigator Award, 22nd International Workshop on Quantitative Musculoskeletal Imaging (QMSKI);2019;7DC4F611-C9BE-4EC5-85B1-3C38F33F91BB;170205
Nydegger, Andreas;"Dr Jessica Ezri, chief resident in pediatric gastroenterology and hepatology, CHUV, Lausanne obtained the 2nd prize of the best poster award for her poster ""Does inflammatory status correlates with growth evolution in children with IBD?"" at the 3rd International Symposium on Pediatric Inflammatory Bowel Disease, Rotterdam, Netherlands, 10-12 September 2014. ";2014;40CEB094-0F05-439E-BD4D-E9D2CEE0FAE0;135466
Kaessmann, Henrik;Jürg Tschopp Life Science Prize;2014;E5ED1804-A424-4CF8-B1F6-E602BA723FB1;146474
Diederich, François;UCLA Chemistry and Biochemistry Distinguished Lecture Series;2015;2DD1779A-BB1E-4512-AFE5-8B54D8E16056;159802
Diederich, François;EFMC Nauta Award for Pharmacochemistry;2016;ABFE4F38-BB8E-4438-88F7-87B96E2D9757;159802
Diederich, François;Merck-Karl Pfister Lectures, MIT;2006;D9036DDD-83BE-4A6C-A9D1-70AFB2235AD9;124337
Harmanci, Yunus Emre;2nd Place Oral Presentation Award: Empa PhD Students' Symposium 2017;2017;53D9970D-259B-4C4D-87FA-6A4F76A2B4E0;157212
Harmanci, Yunus Emre;"Best prediction award at the laboratory competititon of COST Action: TU1207, organized by
project ""endure"", European Network for Durable Reinforcement and Rehabilitation Solutions.";2015;C4AB2D29-3350-4426-91FE-C1042B743D4A;157212
Moyat, Mati;"Dr Moyat Mati a reçu le Prix de Faculté de l'Université de Lausanne pour un travail exceptionnel, réalisé dans le cadre de son doctorat intitulé ""IL-22-induced antimicrobial peptides are key déterminants of mucosal vaccine-induced protection against H pylori in mice"".";2016;732DF55C-412F-42AA-A6BD-63E190934242;141145
Udry, Stéphane;Insignes du mérite de la Faculté des Arts et des Sciences de Montreal;2012;B88F0124-A252-4D5A-AD73-9F9E09EA1C83;140444
Müller, Daniel;ETH silver medal;2017;26E1ADBB-F4A3-456A-A31F-B9D86AEEA1C6;152835
Foresti, Loris;Best MS thesis,  GSE faculty, UNIL;2009;8EED9E9B-AEB8-4917-AC6F-8805FFA4D472;121835
"Nauhaus, Steffen; Raisch, Sebastian";"Best PhD Paper Award by the Strategic Management Society ";2019;2E255564-A562-4DCC-98D3-98B07358E103;157026
Falcone, Marta;SCS-DSM Award for best poster presentation in Inorganic and Coordination Chemistry;2016;FAAD44C7-20DE-47D8-A036-0E1ED696E652;157158
Scaramuzza, Davide;"Google Faculty Research Award
4 awards were assigned by Google worldwide in the area of robotics; mine was the only one outside United States.
";2014;E0AA6880-8DDA-4648-829A-7E24CD191091;143607
"Müggler, Elias; Scaramuzza, Davide";Basil Huber, master student supervised by Elias Mueggler and Davide Scaramuzza wins Fritz-Kutter ETH Prize (10k CHF) – Best Master thesis in Industry-related Computer Science at a Swiss University. Thesis title: High-Speed Pose Estimation using a Dynamic Vision Sensor. Article published in IROS'14.;2014;263BBEFF-680B-4111-B5FE-66E08B37BB84;143607
Scaramuzza, Davide;"""IEEE Robotics and Automation Early Career Award (academia) to Davide Scaramuzza For his major contributions to robot vision and visually-guided micro aerial vehicles"". 
";2014;1B57BEBE-3427-47EB-879B-B41C98F2BDFE;143607
Feng, Jiandong;"Best thesis doctoral program in physics ";2016;E9C2795B-3ABF-423A-8B18-2BFD9CFF54E0;153653
Petris, Loris;Chevalier dans l'Ordre des Palmes académiques;2017;98AE34B5-326B-4D92-BC79-5A3AB0AC97FC;156368
Bertoli, Mariacristina Natalia;"Fellowship granted by Jean Nordman Foundation, Fribourg ";2012;BB649A7C-5857-491B-AF10-9CA431FD9AC9;130139
"Etter, Simon; Seibert, Jan; Strobl, Barbara; van Meerveld, Ilja";"Posterpreis am Tag der Hydrology (Dresden) für die innovativste Studie
Poster award at the Hydrology day (Dresden) for the most innovative study";2018;8A02926C-55AD-440B-B8F4-B8E8B20C1B99;163008
Stocker, Thomas;Highly Cited Researcher, Thomson Reuters;2018;0361CC86-614B-4E19-8CDB-803AAFD32D8D;172745
Niedermayer, Christof;Ausserplanmässige Professur an der Universität Konstanz für Christof Niedermayer;2014;369473E5-B028-43A7-971D-D8E8CACB8CF6;147049
Benton, Richard;"EMBO Young Investigator Programme	";2012;127F8267-F957-4C84-AC6F-E41A0373CDDB;124816
Stolker, Tomas;Veni Fellowship from the Dutch Research Council;2020;228DB39A-507A-44AA-AFE8-D8A96E9B86B1;169131
Zuellig, Matthew;R.A. Fisher Prize, Society for the Study of Evolution;2018;F32EA7EF-D891-4194-BC14-D509EC4C57D2;176130
Zeng, Guobo;SCNAT/SCS/SSFEC Chemistry Travel Award;2015;648E4B89-E3CE-4714-8FAD-7978BCC7F3A2;144437
Gerya, Taras;Golden Owl Price (second time) from ETH-students for the excellence in teaching;2020;20490310-0353-4DDF-AE64-E01F6AAEEEB1;182069
Grzesiek, Stephan;Honorary Member of the National Magnetic Resonance Society of India;2014;1C5D0625-A7CF-42A8-B7B1-D830184947FA;149927
Grzesiek, Stephan;Guest Professorship by the Japan Gateway Program at Kyoto University;2015;0CF82F02-DE1F-43E7-BB64-356AE3B560C4;149927
Modsching, Norbert Paul;Outstanding Student Oral Presentation at ASSL 2017 conference;2017;BC2C29C0-98E6-4282-95E5-9E61F41BF2FD;159931
"de Haan, Anke; Landolt, Markus A.";1st place: Degen, E., Landolt, M. A., & de Haan, A. (2018, May). Zusammenspiel von traumabezogenen Kognitionen bei Kindern und Jugendlichen nach Verkehrs- und Verbrennungsunfällen. Poster presented at the Conference MaDoKo, Department of Psychology, University of Zurich, Switzerland.;2018;1695BC79-BBF5-4AB6-A877-BC5F43BF12C3;162661
Stoïchita, Victor;"Membre de l'Accademia Nazionale dei Lincei - Roma (""Socio Straniero"")";2012;60BF4BFE-8DA5-421E-94A0-BF432ADFE136;134560
Simion, Iulian Ion;Early PostDoc Mobility Fellowship;2013;C6B2123E-2C25-4D63-B6BF-38CEC9D7C27D;135144
Tepekule, Burcu;ETH-Medaille für herausragende Doktorarbeit;2020;9E25D6B6-926F-408C-B67E-D4CDB921279C;176401
Cismaru, Anca Liliana;"Poster award (3rd place)
Schweizerische Gesellschaft für Klinische Chemie Jahrestagung, Bern, CH, 15-16.11.2018";2018;273ACDD0-F9E4-4731-BCE5-B5556696096D;160206
Volery, Lara;Environmental Research Prize (https://www.unifr.ch/env/en/research/umweltforschungspreis/);2022;989BBFA5-6D55-4C3C-B594-1AEB693F8479;179491
Gez, Yonatan Nissim;Bourse French embassy in Switzerland;2015;FCB235F3-5730-4327-9815-B5DEAFD3D136;146301
Mistlberger, Bernhard;ETH medal;2015;FE996941-5743-486F-96B1-E42B9371ECD2;143781
Signorell, Ruth;Dr. Jessica Lu, Marie Curie Postdoctoral Fellowship, € 184'709.40;2013;046695CC-86D2-4306-AC2C-D4C454C28D5F;146368
"de Freitas Pereira, Tiago; Marcel, Sébastien";Idiap PhD student research 2018;2018;F590276C-9F64-424D-8269-8DBB32E24578;153554
Jessberger, Sebastian;Wilhelm Sachsenmair Lecture 2013, ECPS, Innsbruck, A;2013;8E5E6377-9F49-4374-9333-943CB9B2CE0F;138335
Jessberger, Sebastian;EMBO Young Investigator Program Award;2012;2D82F45F-776A-4BB4-9AEA-35B525C11CA6;138335
Jessberger, Sebastian;Georg Friedrich Götz Prize;2013;02EAA047-5B90-4EC1-87A0-CCFD142BD6D7;138335
Meinshausen, Nicolai;IMS Fellow, IMS world Congress, Toronto;2016;C6FC368A-9A05-4A07-84E7-D838C440FE49;153624
"Ferraioli, Luigi; Giardini, Domenico; Jetzer, Philippe";"Space Technology Award of the American Astronautical Society
for the LISA Pathfinder mission and team
https://sci.esa.int/s/8ZoxvLA
https://astronautical.org/2018/01/22/winners-of-2017-american-astronautical-society-awards-announced/";2017;3089223A-ABE3-4BAE-8C1B-D0F6D8CF1F8F;162449
